@relation 'problem-to-evaluate2023-02-2303:32:14-weka.filters.unsupervised.attribute.Remove-R1-3,18,20,65,78-79,119-120'

@attribute types numeric
@attribute objects numeric
@attribute predicates numeric
@attribute functions numeric
@attribute init numeric
@attribute goal numeric
@attribute actions numeric
@attribute axioms numeric
@attribute use_min_cost_metric numeric
@attribute generated_rules numeric
@attribute relevant_atoms numeric
@attribute auxiliary_atoms numeric
@attribute final_queue_length numeric
@attribute total_queue_pushes numeric
@attribute effect_conditions_simplified numeric
@attribute translator_variables numeric
@attribute translator_derived_variables numeric
@attribute translator_facts numeric
@attribute translator_mutex_groups numeric
@attribute translator_total_mutex_groups_size numeric
@attribute translator_operators numeric
@attribute translator_task_size numeric
@attribute numberVariablesCG numeric
@attribute highLevelVariablesCG numeric
@attribute totalEdgesCG numeric
@attribute totalWeightCG numeric
@attribute veRatio numeric
@attribute weRatio numeric
@attribute wvRatio numeric
@attribute hvRatio numeric
@attribute inputEdgeCGMax numeric
@attribute inputEdgeCGAvg numeric
@attribute inputEdgeCGStd numeric
@attribute outputEdgeCGMax numeric
@attribute outputEdgeCGAvg numeric
@attribute outputEdgeCGStd numeric
@attribute inputWeightCGMax numeric
@attribute inputWeightCGAvg numeric
@attribute inputWeightCGStd numeric
@attribute outputWeightCGMax numeric
@attribute outputWeightCGAvg numeric
@attribute outputWeightCGStd numeric
@attribute inputEdgeHVMax numeric
@attribute inputEdgeHVAvg numeric
@attribute inputEdgeHVStd numeric
@attribute outputEdgeHVMax numeric
@attribute outputEdgeHVAvg numeric
@attribute outputEdgeHVStd numeric
@attribute inputWeightHVMax numeric
@attribute inputWeightHVAvg numeric
@attribute inputWeightHVStd numeric
@attribute outputWeightHVMax numeric
@attribute outputWeightHVAvg numeric
@attribute outputWeightHVStd numeric
@attribute numberVariablesDTG numeric
@attribute totalEdgesDTG numeric
@attribute totalWeigthDTG numeric
@attribute edVaRatioDTG numeric
@attribute weEdRatioDTG numeric
@attribute inputEdgeDTGMax numeric
@attribute inputEdgeDTGAvg numeric
@attribute inputEdgeDTGStd numeric
@attribute outputEdgeDTGMax numeric
@attribute outputEdgeDTGAvg numeric
@attribute outputEdgeDTGStd numeric
@attribute inputWeightDTGMax numeric
@attribute inputWeightDTGAvg numeric
@attribute inputWeightDTGStd numeric
@attribute outputWeightDTGMax numeric
@attribute outputWeightDTGAvg numeric
@attribute outputWeightDTGStd numeric
@attribute num_relevant_facts numeric
@attribute num_actions numeric
@attribute h_max numeric
@attribute h_ff numeric
@attribute h_ff_ratio numeric
@attribute rp_fact_balance_min numeric
@attribute rp_fact_balance_avg numeric
@attribute rp_fact_balance_var numeric
@attribute rp_goal_balance_min numeric
@attribute rp_goal_balance_avg numeric
@attribute rp_goal_balance_var numeric
@attribute balance_Ratio numeric
@attribute Unbalance_Ratio numeric
@attribute Balance_Distorsion numeric
@attribute Additive numeric
@attribute Blind numeric
@attribute Causal_graph numeric
@attribute Context-enhanced_additive numeric
@attribute FF numeric
@attribute Goal_count numeric
@attribute Landmark_count numeric
@attribute Landmark-cut numeric
@attribute Max numeric
@attribute n_landmarks numeric
@attribute numberEdges numeric
@attribute edVaratioLand numeric
@attribute numberFatherNodes numeric
@attribute numberChildrenNodes numeric
@attribute nodosbetween numeric
@attribute avginput numeric
@attribute maxinput numeric
@attribute stdinput numeric
@attribute avgoutput numeric
@attribute maxoutput numeric
@attribute stdoutput numeric
@attribute blackVariables numeric
@attribute blackRootVariables numeric
@attribute redBlackVariables numeric
@attribute allpairsvaluesconnected numeric
@attribute Maximaleffectsblack numeric
@attribute Hred-black numeric
@attribute planner {enhsp|,fast-downward|,lpg|,tamer|}
@attribute class {True,False}

@data
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,11,96,8.727273,-2,0,0.411825,1,1,0,31.102083,9.259376,206,?,?,?,?,?,?,?,?,?,102,199,1.95098,46,24,32,1.95098,47,4.47214,1.95098,8,2.23607,1,0,25,0,24,138,fast-downward|,True
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,11,96,8.727273,-2,0,0.411825,1,1,0,31.102083,9.259376,206,?,?,?,?,?,?,?,?,?,102,199,1.95098,46,24,32,1.95098,47,4.47214,1.95098,8,2.23607,1,0,25,0,24,138,lpg|,True
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,11,96,8.727273,-2,0,0.411825,1,1,0,31.102083,9.259376,206,?,?,?,?,?,?,?,?,?,102,199,1.95098,46,24,32,1.95098,47,4.47214,1.95098,8,2.23607,1,0,25,0,24,138,tamer|,False
3,71,4,0,156,35,1,0,0,8,5830,1536,7366,14506,0,36,0,1296,72,2592,4200,24959,36,35,70,8400,0.514286,120,233.333,0.972222,35,1.94444,5.58741,35,1.94444,5.58741,4200,233.333,670.489,4200,233.333,670.489,1,0.972222,0.164336,120,116.667,19.7203,120,116.667,19.7203,120,116.667,19.7203,1296,8400,16800,0.5,0.154286,140,6.48148,2.2595,140,6.48148,1.59771,280,12.963,4.519,280,12.963,1.59771,1296,4200,12,145,12.083333,-3,0,0.349161,1,1,0,36.704281,10.951429,376,?,?,?,?,?,?,?,?,?,143,281,1.96503,67,35,41,1.96503,69,5.65685,1.96503,8,2.23607,1,0,36,0,35,243,enhsp|,False
3,71,4,0,156,35,1,0,0,8,5830,1536,7366,14506,0,36,0,1296,72,2592,4200,24959,36,35,70,8400,0.514286,120,233.333,0.972222,35,1.94444,5.58741,35,1.94444,5.58741,4200,233.333,670.489,4200,233.333,670.489,1,0.972222,0.164336,120,116.667,19.7203,120,116.667,19.7203,120,116.667,19.7203,1296,8400,16800,0.5,0.154286,140,6.48148,2.2595,140,6.48148,1.59771,280,12.963,4.519,280,12.963,1.59771,1296,4200,12,145,12.083333,-3,0,0.349161,1,1,0,36.704281,10.951429,376,?,?,?,?,?,?,?,?,?,143,281,1.96503,67,35,41,1.96503,69,5.65685,1.96503,8,2.23607,1,0,36,0,35,243,fast-downward|,True
3,71,4,0,156,35,1,0,0,8,5830,1536,7366,14506,0,36,0,1296,72,2592,4200,24959,36,35,70,8400,0.514286,120,233.333,0.972222,35,1.94444,5.58741,35,1.94444,5.58741,4200,233.333,670.489,4200,233.333,670.489,1,0.972222,0.164336,120,116.667,19.7203,120,116.667,19.7203,120,116.667,19.7203,1296,8400,16800,0.5,0.154286,140,6.48148,2.2595,140,6.48148,1.59771,280,12.963,4.519,280,12.963,1.59771,1296,4200,12,145,12.083333,-3,0,0.349161,1,1,0,36.704281,10.951429,376,?,?,?,?,?,?,?,?,?,143,281,1.96503,67,35,41,1.96503,69,5.65685,1.96503,8,2.23607,1,0,36,0,35,243,lpg|,False
3,71,4,0,156,35,1,0,0,8,5830,1536,7366,14506,0,36,0,1296,72,2592,4200,24959,36,35,70,8400,0.514286,120,233.333,0.972222,35,1.94444,5.58741,35,1.94444,5.58741,4200,233.333,670.489,4200,233.333,670.489,1,0.972222,0.164336,120,116.667,19.7203,120,116.667,19.7203,120,116.667,19.7203,1296,8400,16800,0.5,0.154286,140,6.48148,2.2595,140,6.48148,1.59771,280,12.963,4.519,280,12.963,1.59771,1296,4200,12,145,12.083333,-3,0,0.349161,1,1,0,36.704281,10.951429,376,?,?,?,?,?,?,?,?,?,143,281,1.96503,67,35,41,1.96503,69,5.65685,1.96503,8,2.23607,1,0,36,0,35,243,tamer|,False
3,97,4,0,217,48,1,0,0,8,10925,2737,13662,27438,0,49,0,2401,98,4802,8064,47620,49,48,96,16128,0.510417,168,329.143,0.979592,48,1.95918,6.64542,48,1.95918,6.64542,8064,329.143,1116.43,8064,329.143,1116.43,1,0.979592,0.141392,168,164.571,23.7538,168,164.571,23.7538,168,164.571,23.7538,2401,16128,32256,0.5,0.148872,192,6.7172,2.35053,192,6.7172,1.66208,384,13.4344,4.70106,384,13.4344,1.66208,2401,8064,19,245,12.894737,-2,0,0.291487,-1,0.958333,0.285652,58.01947,14.158731,863,?,?,?,?,?,?,?,?,?,199,391,1.96482,92,48,59,1.96482,93,6.48074,1.96482,8,2.23607,1,0,49,0,48,418,enhsp|,False
3,97,4,0,217,48,1,0,0,8,10925,2737,13662,27438,0,49,0,2401,98,4802,8064,47620,49,48,96,16128,0.510417,168,329.143,0.979592,48,1.95918,6.64542,48,1.95918,6.64542,8064,329.143,1116.43,8064,329.143,1116.43,1,0.979592,0.141392,168,164.571,23.7538,168,164.571,23.7538,168,164.571,23.7538,2401,16128,32256,0.5,0.148872,192,6.7172,2.35053,192,6.7172,1.66208,384,13.4344,4.70106,384,13.4344,1.66208,2401,8064,19,245,12.894737,-2,0,0.291487,-1,0.958333,0.285652,58.01947,14.158731,863,?,?,?,?,?,?,?,?,?,199,391,1.96482,92,48,59,1.96482,93,6.48074,1.96482,8,2.23607,1,0,49,0,48,418,fast-downward|,True
3,97,4,0,217,48,1,0,0,8,10925,2737,13662,27438,0,49,0,2401,98,4802,8064,47620,49,48,96,16128,0.510417,168,329.143,0.979592,48,1.95918,6.64542,48,1.95918,6.64542,8064,329.143,1116.43,8064,329.143,1116.43,1,0.979592,0.141392,168,164.571,23.7538,168,164.571,23.7538,168,164.571,23.7538,2401,16128,32256,0.5,0.148872,192,6.7172,2.35053,192,6.7172,1.66208,384,13.4344,4.70106,384,13.4344,1.66208,2401,8064,19,245,12.894737,-2,0,0.291487,-1,0.958333,0.285652,58.01947,14.158731,863,?,?,?,?,?,?,?,?,?,199,391,1.96482,92,48,59,1.96482,93,6.48074,1.96482,8,2.23607,1,0,49,0,48,418,lpg|,False
3,97,4,0,217,48,1,0,0,8,10925,2737,13662,27438,0,49,0,2401,98,4802,8064,47620,49,48,96,16128,0.510417,168,329.143,0.979592,48,1.95918,6.64542,48,1.95918,6.64542,8064,329.143,1116.43,8064,329.143,1116.43,1,0.979592,0.141392,168,164.571,23.7538,168,164.571,23.7538,168,164.571,23.7538,2401,16128,32256,0.5,0.148872,192,6.7172,2.35053,192,6.7172,1.66208,384,13.4344,4.70106,384,13.4344,1.66208,2401,8064,19,245,12.894737,-2,0,0.291487,-1,0.958333,0.285652,58.01947,14.158731,863,?,?,?,?,?,?,?,?,?,199,391,1.96482,92,48,59,1.96482,93,6.48074,1.96482,8,2.23607,1,0,49,0,48,418,tamer|,False
3,97,4,0,217,48,1,0,0,8,10925,2737,13662,27438,0,49,0,2401,98,4802,8064,47620,49,48,96,16128,0.510417,168,329.143,0.979592,48,1.95918,6.64542,48,1.95918,6.64542,8064,329.143,1116.43,8064,329.143,1116.43,1,0.979592,0.141392,168,164.571,23.7538,168,164.571,23.7538,168,164.571,23.7538,2401,16128,32256,0.5,0.148872,192,6.7172,2.35053,192,6.7172,1.66208,384,13.4344,4.70106,384,13.4344,1.66208,2401,8064,21,270,12.857142,-2,0,0.279823,1,1,0,55.500374,15.47681,770,?,?,?,?,?,?,?,?,?,206,407,1.97573,97,48,61,1.97573,95,6.48074,1.97573,8,2.23607,1,0,49,0,48,455,enhsp|,False
3,97,4,0,217,48,1,0,0,8,10925,2737,13662,27438,0,49,0,2401,98,4802,8064,47620,49,48,96,16128,0.510417,168,329.143,0.979592,48,1.95918,6.64542,48,1.95918,6.64542,8064,329.143,1116.43,8064,329.143,1116.43,1,0.979592,0.141392,168,164.571,23.7538,168,164.571,23.7538,168,164.571,23.7538,2401,16128,32256,0.5,0.148872,192,6.7172,2.35053,192,6.7172,1.66208,384,13.4344,4.70106,384,13.4344,1.66208,2401,8064,21,270,12.857142,-2,0,0.279823,1,1,0,55.500374,15.47681,770,?,?,?,?,?,?,?,?,?,206,407,1.97573,97,48,61,1.97573,95,6.48074,1.97573,8,2.23607,1,0,49,0,48,455,fast-downward|,True
3,97,4,0,217,48,1,0,0,8,10925,2737,13662,27438,0,49,0,2401,98,4802,8064,47620,49,48,96,16128,0.510417,168,329.143,0.979592,48,1.95918,6.64542,48,1.95918,6.64542,8064,329.143,1116.43,8064,329.143,1116.43,1,0.979592,0.141392,168,164.571,23.7538,168,164.571,23.7538,168,164.571,23.7538,2401,16128,32256,0.5,0.148872,192,6.7172,2.35053,192,6.7172,1.66208,384,13.4344,4.70106,384,13.4344,1.66208,2401,8064,21,270,12.857142,-2,0,0.279823,1,1,0,55.500374,15.47681,770,?,?,?,?,?,?,?,?,?,206,407,1.97573,97,48,61,1.97573,95,6.48074,1.97573,8,2.23607,1,0,49,0,48,455,lpg|,False
3,97,4,0,217,48,1,0,0,8,10925,2737,13662,27438,0,49,0,2401,98,4802,8064,47620,49,48,96,16128,0.510417,168,329.143,0.979592,48,1.95918,6.64542,48,1.95918,6.64542,8064,329.143,1116.43,8064,329.143,1116.43,1,0.979592,0.141392,168,164.571,23.7538,168,164.571,23.7538,168,164.571,23.7538,2401,16128,32256,0.5,0.148872,192,6.7172,2.35053,192,6.7172,1.66208,384,13.4344,4.70106,384,13.4344,1.66208,2401,8064,21,270,12.857142,-2,0,0.279823,1,1,0,55.500374,15.47681,770,?,?,?,?,?,?,?,?,?,206,407,1.97573,97,48,61,1.97573,95,6.48074,1.97573,8,2.23607,1,0,49,0,48,455,tamer|,False
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,10,104,10.4,-2,0,0.39598,1,1,0,35.122917,10.026042,169,?,?,?,?,?,?,?,?,?,108,211,1.9537,47,24,37,1.9537,47,4.3589,1.9537,8,2.23607,1,0,25,0,24,167,enhsp|,False
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,10,104,10.4,-2,0,0.39598,1,1,0,35.122917,10.026042,169,?,?,?,?,?,?,?,?,?,108,211,1.9537,47,24,37,1.9537,47,4.3589,1.9537,8,2.23607,1,0,25,0,24,167,fast-downward|,True
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,10,104,10.4,-2,0,0.39598,1,1,0,35.122917,10.026042,169,?,?,?,?,?,?,?,?,?,108,211,1.9537,47,24,37,1.9537,47,4.3589,1.9537,8,2.23607,1,0,25,0,24,167,lpg|,True
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,10,104,10.4,-2,0,0.39598,1,1,0,35.122917,10.026042,169,?,?,?,?,?,?,?,?,?,108,211,1.9537,47,24,37,1.9537,47,4.3589,1.9537,8,2.23607,1,0,25,0,24,167,tamer|,False
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,13,96,7.384615,-2,0,0.39598,1,1,0,31.428125,8.770833,263,?,?,?,?,?,?,?,?,?,104,205,1.97115,46,24,34,1.97115,47,4.47214,1.97115,8,2.23607,1,0,25,0,24,151,enhsp|,False
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,13,96,7.384615,-2,0,0.39598,1,1,0,31.428125,8.770833,263,?,?,?,?,?,?,?,?,?,104,205,1.97115,46,24,34,1.97115,47,4.47214,1.97115,8,2.23607,1,0,25,0,24,151,fast-downward|,True
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,13,96,7.384615,-2,0,0.39598,1,1,0,31.428125,8.770833,263,?,?,?,?,?,?,?,?,?,104,205,1.97115,46,24,34,1.97115,47,4.47214,1.97115,8,2.23607,1,0,25,0,24,151,lpg|,True
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,13,96,7.384615,-2,0,0.39598,1,1,0,31.428125,8.770833,263,?,?,?,?,?,?,?,?,?,104,205,1.97115,46,24,34,1.97115,47,4.47214,1.97115,8,2.23607,1,0,25,0,24,151,tamer|,False
3,31,4,0,64,15,1,0,0,8,1118,352,1470,2670,0,16,0,256,32,512,720,4399,16,15,30,1440,0.533333,48,90,0.9375,15,1.875,3.38886,15,1.875,3.38886,720,90,162.665,720,90,162.665,1,0.9375,0.242061,48,45,11.619,48,45,11.619,48,45,11.619,256,1440,2880,0.5,0.177778,60,5.625,1.92559,60,5.625,1.3616,120,11.25,3.85117,120,11.25,1.3616,256,720,8,37,4.625,-3,0,0.5,-1,0.6,0.711805,15.291667,4.834722,90,?,?,?,?,?,?,?,?,?,55,102,1.85455,18,15,22,1.85455,21,2.64575,1.85455,9,2.23607,1,0,16,0,15,55,enhsp|,False
3,31,4,0,64,15,1,0,0,8,1118,352,1470,2670,0,16,0,256,32,512,720,4399,16,15,30,1440,0.533333,48,90,0.9375,15,1.875,3.38886,15,1.875,3.38886,720,90,162.665,720,90,162.665,1,0.9375,0.242061,48,45,11.619,48,45,11.619,48,45,11.619,256,1440,2880,0.5,0.177778,60,5.625,1.92559,60,5.625,1.3616,120,11.25,3.85117,120,11.25,1.3616,256,720,8,37,4.625,-3,0,0.5,-1,0.6,0.711805,15.291667,4.834722,90,?,?,?,?,?,?,?,?,?,55,102,1.85455,18,15,22,1.85455,21,2.64575,1.85455,9,2.23607,1,0,16,0,15,55,fast-downward|,True
3,31,4,0,64,15,1,0,0,8,1118,352,1470,2670,0,16,0,256,32,512,720,4399,16,15,30,1440,0.533333,48,90,0.9375,15,1.875,3.38886,15,1.875,3.38886,720,90,162.665,720,90,162.665,1,0.9375,0.242061,48,45,11.619,48,45,11.619,48,45,11.619,256,1440,2880,0.5,0.177778,60,5.625,1.92559,60,5.625,1.3616,120,11.25,3.85117,120,11.25,1.3616,256,720,8,37,4.625,-3,0,0.5,-1,0.6,0.711805,15.291667,4.834722,90,?,?,?,?,?,?,?,?,?,55,102,1.85455,18,15,22,1.85455,21,2.64575,1.85455,9,2.23607,1,0,16,0,15,55,lpg|,True
3,31,4,0,64,15,1,0,0,8,1118,352,1470,2670,0,16,0,256,32,512,720,4399,16,15,30,1440,0.533333,48,90,0.9375,15,1.875,3.38886,15,1.875,3.38886,720,90,162.665,720,90,162.665,1,0.9375,0.242061,48,45,11.619,48,45,11.619,48,45,11.619,256,1440,2880,0.5,0.177778,60,5.625,1.92559,60,5.625,1.3616,120,11.25,3.85117,120,11.25,1.3616,256,720,8,37,4.625,-3,0,0.5,-1,0.6,0.711805,15.291667,4.834722,90,?,?,?,?,?,?,?,?,?,55,102,1.85455,18,15,22,1.85455,21,2.64575,1.85455,9,2.23607,1,0,16,0,15,55,tamer|,False
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,11,90,8.181818,-3,0,0.427083,-1,0.833333,0.552771,29.58802,9.108334,309,?,?,?,?,?,?,?,?,?,93,177,1.90323,40,24,29,1.90323,43,4.3589,1.90323,8,2.23607,1,0,25,0,24,138,enhsp|,False
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,11,90,8.181818,-3,0,0.427083,-1,0.833333,0.552771,29.58802,9.108334,309,?,?,?,?,?,?,?,?,?,93,177,1.90323,40,24,29,1.90323,43,4.3589,1.90323,8,2.23607,1,0,25,0,24,138,fast-downward|,True
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,11,90,8.181818,-3,0,0.427083,-1,0.833333,0.552771,29.58802,9.108334,309,?,?,?,?,?,?,?,?,?,93,177,1.90323,40,24,29,1.90323,43,4.3589,1.90323,8,2.23607,1,0,25,0,24,138,lpg|,True
3,49,4,0,105,24,1,0,0,8,2773,785,3558,6798,0,25,0,625,50,1250,1920,11524,25,24,48,3840,0.520833,80,153.6,0.96,24,1.92,4.50706,24,1.92,4.50706,1920,153.6,360.565,1920,153.6,360.565,1,0.96,0.195959,80,76.8,15.6767,80,76.8,15.6767,80,76.8,15.6767,625,3840,7680,0.5,0.16276,96,6.144,2.12834,96,6.144,1.50497,192,12.288,4.25669,192,12.288,1.50497,625,1920,11,90,8.181818,-3,0,0.427083,-1,0.833333,0.552771,29.58802,9.108334,309,?,?,?,?,?,?,?,?,?,93,177,1.90323,40,24,29,1.90323,43,4.3589,1.90323,8,2.23607,1,0,25,0,24,138,tamer|,False
2,49,13,0,222,0,7,0,0,34,1019,1112,2131,2619,224,88,0,273,4,106,489,2921,67,1,301,1601,0.222591,5.31894,23.8955,0.014925,66,3.86567,11.9425,42,3.86567,5.40286,715,23.8955,100.074,343,21.597,46.0188,43,0.641791,5.21394,343,5.1194,41.5902,193,2.8806,23.4021,343,5.1194,41.5902,231,904,2547,0.354927,0.255531,137,3.83416,8.12514,137,3.83416,8.12514,427,11.613,25.2217,427,11.613,8.12514,187,508,17,18,1.058824,-2,-0.010695,0.372724,1,1,0,1.954724,0.007874,18,?,?,?,?,?,?,?,?,?,14,34,2.42857,5,1,8,2.42857,5,1,2.42857,12,3.4641,1,0,67,0,1,19,enhsp|,False
2,49,13,0,222,0,7,0,0,34,1019,1112,2131,2619,224,88,0,273,4,106,489,2921,67,1,301,1601,0.222591,5.31894,23.8955,0.014925,66,3.86567,11.9425,42,3.86567,5.40286,715,23.8955,100.074,343,21.597,46.0188,43,0.641791,5.21394,343,5.1194,41.5902,193,2.8806,23.4021,343,5.1194,41.5902,231,904,2547,0.354927,0.255531,137,3.83416,8.12514,137,3.83416,8.12514,427,11.613,25.2217,427,11.613,8.12514,187,508,17,18,1.058824,-2,-0.010695,0.372724,1,1,0,1.954724,0.007874,18,?,?,?,?,?,?,?,?,?,14,34,2.42857,5,1,8,2.42857,5,1,2.42857,12,3.4641,1,0,67,0,1,19,fast-downward|,True
2,49,13,0,222,0,7,0,0,34,1019,1112,2131,2619,224,88,0,273,4,106,489,2921,67,1,301,1601,0.222591,5.31894,23.8955,0.014925,66,3.86567,11.9425,42,3.86567,5.40286,715,23.8955,100.074,343,21.597,46.0188,43,0.641791,5.21394,343,5.1194,41.5902,193,2.8806,23.4021,343,5.1194,41.5902,231,904,2547,0.354927,0.255531,137,3.83416,8.12514,137,3.83416,8.12514,427,11.613,25.2217,427,11.613,8.12514,187,508,17,18,1.058824,-2,-0.010695,0.372724,1,1,0,1.954724,0.007874,18,?,?,?,?,?,?,?,?,?,14,34,2.42857,5,1,8,2.42857,5,1,2.42857,12,3.4641,1,0,67,0,1,19,lpg|,True
